Crop,Geolocation,Level,2010 Quarter1,2010 Quarter2,2010 Quarter3,2010 Quarter4,2011 Quarter1,2011 Quarter2,2011 Quarter3,2011 Quarter4,2012 Quarter1,2012 Quarter2,2012 Quarter3,2012 Quarter4,2013 Quarter1,2013 Quarter2,2013 Quarter3,2013 Quarter4,2014 Quarter1,2014 Quarter2,2014 Quarter3,2014 Quarter4,2015 Quarter1,2015 Quarter2,2015 Quarter3,2015 Quarter4,2016 Quarter1,2016 Quarter2,2016 Quarter3,2016 Quarter4,2017 Quarter1,2017 Quarter2,2017 Quarter3,2017 Quarter4,2018 Quarter1,2018 Quarter2,2018 Quarter3,2018 Quarter4,2019 Quarter1,2019 Quarter2,2019 Quarter3,2019 Quarter4,2020 Quarter1,2020 Quarter2,2020 Quarter3,2020 Quarter4,2021 Quarter1,2021 Quarter2,2021 Quarter3,2021 Quarter4,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-07-15,2013-08-15,2014-07-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15,2018-01-15,2018-02-15,2018-03-15,2018-04-15,2018-05-15,2018-06-15,2018-07-15,2018-08-15,2018-09-15,2018-10-15,2018-11-15,2018-12-15,2019-01-15,2019-02-15,2019-03-15,2019-04-15,2019-05-15,2020-05-15,2020-06-15,2020-07-15,2020-08-15,2020-09-15,2020-10-15,2020-11-15,2020-12-15,2021-01-15,2021-02-15,2021-03-15,2021-04-15,2021-05-15,2021-06-15,2021-07-15,2021-08-15,2021-09-15,2021-10-15,2021-11-15,2021-12-15,2022-01-15,2022-02-15,2022-03-15
Tomato,REGION IV-A (CALABARZON),R,8275.09,7410.33,1209.95,600.90,8875.19,7578.02,1270.75,571.29,9271.17,6751.17,1153.71,551.18,9865.29,7148.57,1107.47,533.82,10945.36,7188.81,710.15,455.02,11911.47,6631.48,666.96,460.21,11060.02,5606.72,646.12,461.67,9387.02,6527.91,608.43,435.54,9031.35,7186.23,542.55,563.18,8458.76,6439.74,560.11,558.32,6908.1,6116.05,534.51,343.36,7310.75,6506.6,426.51,351.27,43.12,36.94,30.91,19.46,32.29,32.65,37.61,46.19,47.67,37.27,48.8,41.89,28.08,19.62,21.02,41.76,34.38,48.13,45.2,38.01,45.27,57.01,59.94,53.68,29.43,13.81,11.94,16.46,26.31,38.33,48.09,71.39,56.24,31.88,44.39,59.38,,,,,,,,,,,,,42.83,25.79,39.28,51.0,61.05,53.35,41.0,42.39,53.69,49.33,43.92,40.37,33.44,23.88,20.21,77.61,,41.22,37.11,44.62,34.68,22.41,31.38,18.68,13.16,12.71,13.64,27.0,33.93,29.27,21.05,36.35,67.5,75.0,48.08,25.88,13.16,11.61,16.83,27.56,37.41,41.0,42.14,34.8,39.25,49.0,43.36,22.74,16.38,18.95,30.045,23.39,26.585,31.985,47.56,63.665,60.66,44.165,35.85,31.515,35.515,37.725,26.235,39.695,73.61500000000001,74.93,48.54,25.810000000000002,54.25,52.155,39.735,34.2,25.855,17.14,51.28,56.395,38.516666666666666,45.54666666666666,65.67666666666666,70.10833333333333,94.175,138.52166666666668,141.555,140.87333333333333,76.64,33.125,24.064999999999998,28.439999999999998,40.63,81.25,96.2,90.465,70.81,64.17,58.485,69.37666666666667,59.54666666666666,64.71
Tomato,MIMAROPA REGION,R,396.99,611.32,32.75,90.96,415.60,680.64,35.23,100.50,431.67,672.71,37.65,111.61,461.89,867.88,46.40,147.42,500.17,999.50,52.56,245.66,550.44,1093.25,60.71,246.89,565.09,1084.84,102.21,297.61,647.41,1728.55,169.82,321.65,660.53,1731.42,165.69,390.09,677.13,1669.29,154.51,357.12,634.18,2372.27,158.29,323.51,679.65,2455.81,187.09,214.7,75.62,65.69,42.46,41.38,50.55,48.71,49.08,41.15,35.38,46.86,53.27,76.92,59.54,43.33,32.23,32.15,49.31,58.83,49.71,56.31,60.31,73.08,66.77,61.23,44.15,35.0,36.71,44.0,57.69,66.62,50.15,66.0,49.08,55.54,55.69,59.29,,,,,,,,,,,,,51.85,58.46,50.15,60.0,68.62,73.69,60.0,59.14,51.67,67.43,72.31,61.23,56.0,52.0,48.77,65.43,,56.15,60.46,64.29,63.0,61.43,60.0,58.5,44.15,40.62,40.31,48.15,51.29,55.54,56.0,58.15,63.38,82.31,75.0,58.46,51.83,51.08,54.46,65.85,66.77,62.43,50.15,66.15,52.46,60.38,60.15,63.33,42.36,35.91,46.64,66.62,67.85,59.85,64.69,66.23,77.46,75.38,65.38,57.08,50.08,53.38,54.77,,97.83,70.92,49.67,57.69,68.0,70.0,85.0,65.83,46.62,43.62,81.07,59.730000000000004,64.1925,65.5,71.824,74.98400000000001,88.65500000000002,124.63166666666666,136.565,148.61333333333334,100.81333333333333,80.0,63.126,51.576,49.251999999999995,63.751999999999995,57.44,64.114,66.078,65.354,61.803999999999995,79.37666666666667,70.83666666666666,67.71
Tomato,REGION V (BICOL REGION),R,886.35,2325.24,323.49,26.53,910.39,2196.58,300.79,24.46,944.98,2167.29,289.03,25.77,977.83,2220.21,261.59,22.99,1017.97,2230.11,102.71,21.24,1026.50,2513.08,103.97,21.77,1054.15,2707.48,108.01,21.28,957.73,2623.17,114.82,22.60,840.56,2720.03,119.37,23.55,856.15,2688.76,118.36,23.71,872.4,2749.15,115.23,19.09,780.12,3013.8,121.37,23.06,40.55,40.6,40.86,26.98,39.29,32.98,33.24,41.47,35.22,32.88,34.78,40.62,36.22,24.13,27.33,41.15,39.78,44.67,39.95,38.58,38.0,38.0,40.2,39.16,34.67,21.13,21.67,22.25,23.02,32.67,40.27,50.67,53.0,29.56,40.89,53.6,,,,,,,,,,,,,45.0,27.78,33.42,46.15,46.4,43.6,38.0,40.5,39.87,38.36,39.05,37.44,34.88,27.75,25.22,80.0,,37.58,31.5,29.31,23.75,25.25,27.3,23.31,10.92,11.28,11.22,13.59,23.33,28.61,25.28,26.94,49.72,58.61,49.03,35.28,16.94,15.84,23.72,26.22,27.36,32.1,35.47,34.25,36.94,44.38,40.63,30.0,23.72,19.72,26.53,23.244999999999997,30.805,31.985,47.375,52.655,64.955,39.445,47.845,38.64,43.39,46.32,31.79,41.715,71.08500000000001,68.97,59.86,36.18,50.485,52.945,45.765,40.53,27.97,18.5,41.48,52.4375,47.37375,48.1125,62.03125,65.31625,75.4425,123.69857142857143,117.03571428571429,126.59714285714287,98.22714285714287,70.0,51.52166666666667,45.855,45.56333333333333,73.605,84.815,87.04,73.50833333333334,75.28,70.20666666666666,80.66666666666667,71.83666666666666,71.96166666666666
Tomato,REGION VI (WESTERN VISAYAS),R,4958.49,2628.38,907.37,1056.99,4736.11,2409.63,850.31,895.81,4828.01,2287.82,817.29,955.10,5054.90,2354.95,738.13,906.29,5324.79,2761.95,733.15,913.98,6036.07,2850.20,675.95,900.18,6383.22,2739.07,650.92,1034.18,6802.98,2931.38,627.85,1153.65,7287.09,3222.71,572.78,1258.66,6987.03,2761.63,514.79,1220.67,7465.0,2869.41,451.08,1027.85,7734.98,3047.75,405.89,896.27,38.85,38.45,28.23,28.23,36.18,36.75,32.92,39.09,38.36,37.67,40.55,39.4,34.75,25.62,25.13,27.69,34.38,40.44,38.43,35.7,33.09,39.38,42.64,37.77,24.9,17.97,15.95,21.54,37.0,40.44,38.43,57.33,56.46,35.0,38.91,49.0,,,,,,,,,,,,,42.15,32.54,30.85,56.46,55.75,68.31,39.0,40.36,50.33,49.21,42.46,37.85,37.67,25.69,20.92,77.57,,41.08,73.43,73.29,68.67,60.72,63.54,33.0,19.83,31.38,34.77,47.54,56.14,50.79,52.92,56.82,62.92,71.08,53.85,32.69,30.8,45.73,65.08,74.92,65.34,65.34,72.08,82.0,60.92,44.33,58.31,51.58,38.92,36.33,35.33,51.5,56.0,60.92,62.62,78.62,79.67,60.67,60.38,47.82,46.92,67.5,52.15,61.33,73.2,76.86,,57.29,55.5,54.67,57.08,53.17,43.77,44.38,63.06,57.58428571428572,56.284285714285716,56.69428571428572,59.978571428571435,58.864285714285714,76.96571428571428,109.91428571428571,109.14,91.15833333333335,81.86166666666666,60.751999999999995,45.586,45.084,49.75,60.626,67.456,69.736,76.234,69.312,66.092,84.116,68.81,70.35
Tomato,REGION VII (CENTRAL VISAYAS),R,787.92,1546.45,895.92,602.64,718.04,1622.09,927.26,610.23,760.99,1773.80,923.29,518.42,1306.69,2007.60,918.86,807.27,1403.08,2659.85,1170.95,793.54,1279.96,2519.17,1219.55,749.34,1158.61,1796.51,1104.18,809.39,1092.07,2372.18,1023.61,611.46,933.38,2519.56,1196.35,715.75,960.67,2242.74,1057.55,676.53,804.03,2341.15,982.47,541.22,803.83,2398.63,847.14,440.83,43.41,39.76,32.72,31.03,36.29,33.45,27.18,38.6,40.35,35.56,40.17,41.64,34.66,33.3,28.12,37.68,39.05,44.35,37.03,31.47,34.85,42.16,42.41,36.61,33.26,24.34,25.7,30.3,34.48,34.58,39.06,53.85,46.52,31.12,33.22,46.16,,,,,,,,,,,,,33.17,28.79,31.36,42.54,28.41,33.51,25.4,21.79,28.61,27.02,24.15,37.38,36.9,26.02,24.91,70.77,,38.96,36.6,42.46,42.47,37.31,32.38,22.88,19.0,16.93,17.81,29.9,29.2,24.17,24.02,33.73,43.86,47.74,42.5,41.35,22.0,29.59,33.5,37.67,42.08,39.12,33.0,40.92,31.27,35.92,55.04,51.47,46.43,36.1,29.61,32.34,54.04,50.27,49.28,57.92,73.97,59.22,53.82,50.18,45.27,50.84,47.29,56.92,59.41,45.99,57.14,43.42,51.93,58.9,51.52,52.6,51.95,45.87,48.03,59.739999999999995,60.40599999999999,64.44,59.186,60.8,79.67750000000001,114.668,102.14,116.89000000000001,113.41600000000001,83.44,62.2825,64.7525,59.845,82.0025,88.855,84.7525,89.395,88.5825,84.215,100.52,89.48,80.2075
Tomato,REGION VIII (EASTERN VISAYAS),R,115.31,358.30,169.61,78.44,111.48,342.17,166.33,76.09,112.33,357.08,170.99,78.81,110.40,326.62,172.99,69.81,56.52,295.68,175.07,68.89,71.85,296.69,178.16,71.37,73.24,296.39,174.80,72.63,64.09,264.22,176.45,70.72,60.55,268.68,166.83,72.92,65.72,257.76,167.38,109.21,58.53,264.94,181.63,98.74,58.06,269.45,183.25,96.54,40.0,40.0,33.08,27.31,35.38,35.38,35.0,35.29,34.67,37.77,37.75,37.5,37.77,38.17,37.3,36.67,37.2,37.42,37.5,38.22,38.09,37.83,39.0,37.91,35.5,34.0,26.0,27.0,33.91,35.6,40.77,56.31,53.57,42.33,40.0,40.0,,,,,,,,,,,,,46.5,37.69,41.08,51.8,48.31,54.77,39.83,40.0,42.91,45.85,,41.54,48.83,39.09,39.85,76.08,,49.22,55.38,55.78,58.14,62.4,56.55,51.45,36.0,37.0,48.46,46.0,68.77,64.6,72.73,68.75,68.43,70.41,74.83,73.17,72.54,,70.0,71.69,72.67,70.67,70.46,70.62,60.5,59.64,69.45,48.55,48.86,45.45,47.57,48.55,55.69,57.5,64.0,75.08,77.85,71.08,67.46,59.29,59.5,59.83,58.46,58.86,74.46,65.52,61.82,54.14,53.85,53.38,53.44,52.0,48.67,48.0,62.54,51.88142857142857,48.047142857142866,48.25428571428572,49.59428571428571,48.04714285714285,59.769999999999996,81.94857142857143,81.7757142857143,88.44571428571429,84.02,74.58333333333333,59.79333333333333,55.835,57.29333333333333,62.81333333333333,68.675,63.72166666666667,64.71666666666667,63.538333333333334,62.92166666666666,85.07666666666667,79.83,74.105
Tomato,REGION IX (ZAMBOANGA PENINSULA),R,393.61,621.54,195.56,552.78,374.68,633.98,209.22,549.83,404.29,636.49,210.12,558.26,426.35,700.21,357.23,1527.49,518.78,2873.79,417.41,1951.46,534.66,3018.82,444.56,1897.60,498.55,3015.22,487.93,1926.14,516.34,3072.35,482.60,1803.01,530.28,3115.71,463.50,1896.94,538.74,3016.39,476.62,1943.56,533.12,3001.13,468.73,1947.86,539.38,3200.97,457.51,1991.1,35.05,38.18,31.16,29.35,30.35,31.69,26.47,28.65,35.71,32.33,32.5,33.92,28.94,33.43,31.1,29.25,30.14,32.92,32.36,27.45,26.32,28.83,32.77,32.58,26.12,23.1,24.86,35.8,35.34,31.28,32.66,36.74,36.42,31.51,30.25,33.94,,,,,,,,,,,,,32.09,32.32,29.71,35.88,41.08,44.38,27.55,20.83,23.48,25.87,29.74,40.42,37.02,32.65,34.83,47.93,,28.85,36.46,39.57,42.15,40.0,40.0,42.0,40.08,40.0,54.46,58.46,37.43,36.0,39.43,40.0,40.46,47.75,40.27,42.73,39.64,36.12,46.1,51.33,46.33,43.95,42.08,47.46,40.92,38.92,39.43,33.75,35.93,36.0,36.83,38.0,38.73,40.83,40.77,36.9,36.7,36.25,35.0,35.42,35.67,37.5,34.62,34.05,34.0,34.15,33.54,30.5,27.92,25.77,25.54,27.73,29.71,30.0,33.92,47.91,48.06999999999999,50.48,48.36333333333334,40.545,65.04,100.50999999999999,96.53666666666668,87.13333333333333,74.0,59.375,51.875,55.625,50.065,75.315,73.745,71.115,74.855,70.2,72.97999999999999,78.145,87.02,75.105
Tomato,REGION X (NORTHERN MINDANAO),R,5606.96,6971.29,20403.17,17504.04,5646.85,7962.78,19828.25,17671.00,5372.96,7365.00,20302.52,17045.44,5674.70,7230.65,18908.05,17121.00,5688.13,7332.22,18597.42,16305.08,5488.31,6336.80,18224.10,15950.53,5056.25,5893.41,18571.64,16691.90,5519.75,6176.93,19296.63,16402.11,5716.05,6485.47,19675.97,16113.49,5901.63,6270.1,20371.83,15985.0,5801.49,6542.96,20015.81,14845.31,6062.01,7066.91,20998.75,14105.67,34.31,39.46,35.5,30.57,33.54,32.0,24.23,27.54,34.35,30.97,33.85,37.06,33.8,32.62,30.08,35.48,33.92,33.31,34.71,30.86,29.63,36.11,33.62,33.32,27.11,22.03,22.14,35.77,33.06,27.66,33.62,54.23,50.65,31.74,35.85,49.33,,,,,,,,,,,,,38.25,36.68,33.11,45.06,44.74,49.2,29.85,30.57,39.5,44.36,43.18,39.45,47.08,46.31,42.46,72.5,,40.98,43.54,46.44,43.37,34.06,36.6,32.35,21.51,31.05,32.14,34.82,32.66,23.69,29.05,43.57,51.36,63.31,56.12,39.54,34.8,51.54,44.88,56.54,39.08,30.57,41.37,53.05,35.77,33.29,34.02,39.1,32.3,29.6,34.635,40.325,43.03,43.650000000000006,50.615,55.075,65.23,49.075,52.57,45.415,44.58,45.769999999999996,45.385000000000005,45.0,40.0,40.0,45.0,50.0,45.0,45.0,45.0,45.0,45.0,40.0,40.0,47.55833333333334,49.01499999999999,48.03666666666667,43.538333333333334,44.91833333333333,65.72166666666668,87.18833333333333,90.38833333333334,70.87666666666667,61.25,54.876,48.378,46.251999999999995,45.251999999999995,59.5,60.727999999999994,58.681999999999995,62.284000000000006,60.291999999999994,60.374,72.524,70.4,65.80799999999999
Tomato,REGION XI (DAVAO REGION),R,1346.16,1727.36,812.99,451.42,1290.08,1668.83,801.57,535.88,1345.55,1652.00,772.48,423.50,1288.97,1656.22,680.61,440.89,1266.75,1787.94,600.87,375.26,1297.81,1793.84,641.37,357.62,1246.71,1706.48,630.05,352.05,1238.42,1746.15,691.71,366.99,1211.15,1803.14,680.11,393.06,1214.98,1905.13,704.38,399.25,1324.5,2122.38,741.97,405.62,1359.59,2108.96,729.51,471.22,29.05,34.53,27.23,31.41,24.76,22.68,21.65,34.52,32.43,31.6,34.33,37.32,31.27,32.83,34.94,29.21,22.22,27.36,32.85,26.13,25.36,25.54,31.15,26.06,28.94,27.71,26.68,31.51,35.79,34.02,29.4,31.91,33.1,26.36,22.98,28.11,,,,,,,,,,,,,44.25,26.37,21.02,33.44,31.25,31.66,23.99,23.63,28.07,29.49,31.9,40.93,54.09,41.46,30.22,53.79,,35.99,27.22,30.22,31.48,33.42,30.03,24.47,20.28,29.23,31.33,39.63,30.47,21.91,20.95,33.49,30.95,51.86,35.13,31.18,32.17,39.18,39.2,38.75,32.67,22.82,27.92,29.9,24.42,24.75,24.92,34.77,28.89,23.09,23.57,22.92,33.305,30.825,28.935000000000002,37.54,38.33,27.18,30.46,25.05,24.439999999999998,28.215,31.4,35.445,33.925,29.0,32.25,23.85,25.74,26.939999999999998,27.05,34.835,33.675,29.15,48.2,34.3775,40.8525,46.24,37.535,36.62,69.02,78.47,73.642,63.70399999999999,53.852,46.4075,31.0975,33.595,31.97,46.6875,55.8775,51.410000000000004,58.16,53.625,50.47,71.89399999999999,71.092,63.928
Tomato,REGION XII (SOCCSKSARGEN),R,779.72,1223.02,1441.65,1608.37,802.11,1250.10,1461.82,1647.72,828.15,1266.93,1485.83,1725.51,813.85,1282.27,1505.49,1319.53,950.70,1284.83,1524.24,1379.28,991.84,1119.87,1589.38,1472.44,942.83,996.30,1811.47,1552.45,953.34,944.40,1706.12,1557.48,999.61,873.70,1743.96,1534.66,1071.89,898.03,1801.89,1457.96,1044.98,885.09,1830.06,1492.89,1055.62,748.22,1657.21,1315.05,22.1,29.38,20.34,16.88,19.47,16.88,18.79,24.88,26.97,24.46,26.98,25.1,26.0,22.32,20.71,19.18,17.32,34.88,26.57,24.3,18.52,18.51,21.33,20.98,19.78,20.43,20.17,39.87,37.64,33.8,35.67,34.39,31.17,19.21,20.1,19.69,,,,,,,,,,,,,32.09,16.8,18.95,18.86,21.56,25.74,21.8,20.48,21.56,21.45,,27.78,36.83,31.61,21.63,42.61,,33.59,27.0,27.88,23.63,25.2,26.39,22.91,19.29,24.39,28.2,37.76,29.53,13.26,18.05,25.45,28.8,36.66,41.13,32.64,27.24,39.38,38.59,36.42,34.56,20.8,31.28,30.75,21.17,26.1,31.49,33.44,30.86,24.21,25.41,27.75,37.88,36.05,40.38,41.69,37.56,35.71,34.14,30.64,26.63,29.69,36.39,40.47,45.0,37.13,36.01,32.0,22.09,27.19,31.81,37.33,34.72,30.36,60.2,34.156,42.5775,46.152,37.956,32.742,48.519999999999996,73.816,72.88,63.186,55.715999999999994,36.2525,27.97,32.3525,37.1375,63.3275,52.215,46.2525,56.22,46.5,52.19,59.44,61.22,54.44
Tomato,REGION XIII (CARAGA),R,14.50,56.29,192.08,51.03,5.65,36.88,93.83,40.83,5.85,47.78,116.63,41.76,9.78,65.84,120.40,38.03,7.19,64.64,134.60,41.82,12.01,80.43,89.23,59.70,23.57,239.35,97.49,72.61,20.82,203.52,147.91,128.62,36.93,181.78,142.73,131.28,45.6,185.89,145.42,117.49,53.75,214.47,172.29,120.80,52.69,198.76,161.91,124.78,39.08,41.08,42.0,39.18,38.62,39.0,38.35,44.75,45.46,39.54,40.17,40.71,42.31,42.83,45.85,47.17,43.67,41.25,42.93,34.46,35.69,35.54,38.0,38.55,39.0,38.92,38.86,43.73,55.38,44.31,37.23,36.83,39.69,42.0,36.92,35.86,,,,,,,,,,,,,50.31,49.15,34.08,42.62,46.62,42.85,40.31,35.75,32.92,33.86,40.57,41.62,41.67,42.33,44.31,43.86,,45.0,40.57,37.13,49.2,46.21,49.15,42.08,40.43,37.62,44.58,44.69,46.79,46.62,36.15,45.23,54.15,57.54,58.0,48.0,44.67,50.0,49.23,46.62,47.54,46.0,43.46,47.31,47.15,49.69,51.23,54.0,50.0,44.0,44.14,44.15,46.0,42.0,42.46,49.54,58.62,41.54,42.18,39.17,40.95,43.0,41.54,42.92,50.38,45.14,43.5,43.43,45.23,43.38,47.62,47.17,50.24,55.38,56.71,54.266000000000005,57.46,59.588,51.846000000000004,51.90599999999999,68.478,108.362,108.46199999999999,88.61666666666667,79.96666666666667,61.126,50.0,51.128,47.876,64.376,67.686,65.2,67.16,65.792,65.328,76.864,78.92,77.502
Tomato,AUTONOMOUS REGION IN MUSLIM MINDANAO,R,82.00,101.39,99.85,122.09,82.91,102.00,94.59,124.62,89.14,103.05,93.28,128.90,85.18,101.10,91.90,132.30,86.11,101.34,92.88,133.50,87.75,97.60,92.33,135.05,86.69,96.98,90.98,137.57,87.84,98.70,90.65,139.15,92.30,105.72,90.27,145.62,86.4,100.82,86.46,127.66,83.77,95.86,84.34,119.76,84.97,99.65,84.31,117.34,30.31,30.85,22.18,21.17,22.85,25.85,25.02,29.66,28.23,25.07,31.12,26.2,20.94,24.4,25.46,25.72,23.43,34.72,33.05,24.95,24.34,24.57,27.77,27.25,24.25,23.4,18.24,33.37,42.54,35.23,30.63,30.77,29.45,24.42,28.74,23.11,,,,,,,,,,,,,33.71,24.4,12.62,18.68,27.62,29.11,22.62,17.27,26.23,25.39,28.46,27.63,29.3,26.65,19.29,47.53,,29.08,23.34,26.86,28.9,28.09,24.34,18.32,15.8,19.95,25.37,35.28,26.51,17.12,19.63,24.54,27.08,32.3,33.8,24.51,24.12,33.98,35.66,33.89,30.18,22.17,30.12,34.55,24.02,22.77,20.4,22.68,20.61,16.8,21.955,21.240000000000002,32.17,30.555,30.415,39.615,39.504999999999995,39.099999999999994,33.625,23.6,22.450000000000003,22.955,34.405,39.78,37.685,34.515,34.6,35.730000000000004,26.9,30.645,25.785,32.445,35.615,30.33,46.61,56.754,54.989999999999995,61.79600000000001,56.548,53.04600000000001,62.58,82.7,78.556,77.81,70.25166666666667,70.19,67.78999999999999,66.7,63.501999999999995,66.768,68.312,71.09200000000001,71.86600000000001,71.35,71.35,79.5825,80.865,77.32499999999999
Potato,CORDILLERA ADMINISTRATIVE REGION (CAR),R,17980.68,9196.96,14280.86,65723.48,19071.63,9635.94,14572.68,59855.16,19921.08,9943.37,13690.98,58878.24,20347.96,10164.56,13653.69,56591.88,19852.53,10890.90,13857.59,57654.22,20004.11,11860.60,13440.60,56523.17,19726.42,11828.96,13320.80,55104.73,19973.56,11681.58,12651.89,56115.71,20140.57,11603.41,11825.03,55631.82,20245.54,11427.51,9991.7,55959.1,19640.85,10671.00,10856.55,53212.14,13640.34,13790.93,9074.15,47632.43,43.5,40.83,36.65,31.29,32.75,34.33,38.42,41.45,46.33,56.08,44.25,35.3,33.83,30.73,27.06,36.0,41.5,43.56,45.08,51.27,53.91,74.09,66.3,64.44,49.27,34.73,35.77,31.91,49.18,56.92,58.25,52.58,52.18,48.15,48.55,62.0,,,,,,,,,,,,,54.08,45.31,45.77,,45.0,45.62,47.46,54.93,55.18,59.5,59.58,47.86,47.5,48.68,54.92,55.36,,55.0,78.15,86.62,80.5,74.5,51.42,38.5,47.0,47.33,42.67,48.17,48.17,49.73,50.0,50.83,60.0,66.09,66.09,60.17,66.08,66.5,68.54,60.92,74.23,70.29,78.54,92.58,98.92,92.31,84.31,60.08,49.86,48.18,48.57,59.54,58.23,59.08,58.08,55.31,55.33,52.5,52.85,56.83,55.92,52.31,51.0,50.85,51.0,51.0,51.0,61.43,95.92,91.23,60.08,42.67,42.15,48.15,43.11,78.52285714285713,72.91857142857143,69.02285714285713,63.604285714285716,60.97571428571428,59.785714285714285,63.50714285714285,82.13142857142857,81.19,61.83,,,,,,,,,,,70.45833333333333,67.65833333333333,62.34166666666667
Potato,REGION I (ILOCOS REGION),R,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.0,0.0,0.0,0.0,32.44,32.81,29.33,29.92,32.25,35.03,32.25,32.73,36.38,44.03,40.44,38.07,34.76,31.5,37.59,37.84,36.86,40.0,42.37,46.0,42.56,66.95,57.85,63.37,51.16,38.17,35.45,37.67,43.41,50.58,53.26,43.53,46.26,46.2,44.0,45.44,,,,,,,,,,,,,36.17,34.84,29.98,,32.28,30.98,35.18,40.63,44.63,45.77,45.81,34.07,29.86,32.99,32.0,33.34,,53.27,59.77,59.11,57.33,57.08,45.5,42.0,42.12,41.54,41.54,41.6,47.7,50.16,47.81,59.92,58.33,60.52,60.52,56.22,54.96,46.92,50.92,57.85,55.35,61.13,76.8,81.44,80.46,84.92,69.96,55.25,53.15,52.09,51.88,54.76,52.44,57.65,59.1,62.73,63.73,63.76,66.15,61.48,61.22,62.24,60.52,62.07,59.52,65.11,70.33,68.22,76.04,66.12,61.15,55.67,51.31,55.39,59.93,77.03,72.33,70.82,64.358,63.275999999999996,63.525999999999996,69.05,83.13000000000001,119.51,102.0,,,,,,,,,,,67.345,64.0625,56.875
Potato,REGION II (CAGAYAN VALLEY),R,55.55,358.22,12.10,15.00,52.00,372.05,9.00,10.00,30.00,369.26,9.99,12.14,65.45,352.30,8.50,1.00,70.65,352.60,9.85,15.15,68.77,327.48,9.50,14.15,68.88,367.44,10.20,13.12,69.76,373.43,10.35,12.64,70.32,375.16,10.43,12.90,71.1,374.69,10.64,13.13,71.11,374.02,10.8,11.85,69.92,337.36,10.1,10.87,39.51,37.72,32.07,28.77,27.77,30.0,33.03,37.63,43.75,55.51,46.67,40.54,36.91,30.45,29.17,36.45,36.83,44.54,41.14,47.92,56.31,68.43,60.97,74.15,39.33,29.62,32.64,36.33,54.05,60.22,45.26,39.25,38.08,39.35,41.85,56.94,,,,,,,,,,,,,38.77,26.84,29.92,,29.79,35.92,46.0,56.14,55.38,65.23,55.64,31.38,34.08,47.38,59.08,45.14,,40.31,50.31,50.5,47.75,40.57,37.23,32.5,29.09,29.58,27.23,29.15,37.71,38.92,37.0,42.38,44.15,61.69,61.69,55.46,51.0,47.0,42.92,48.92,50.46,52.31,60.69,78.38,81.62,76.23,51.62,45.42,40.93,43.92,44.0,45.0,45.0,47.69,48.25,52.0,54.0,51.45,55.85,53.08,52.0,43.25,42.0,37.92,36.77,40.79,57.08,67.43,85.23,62.46,48.46,42.0,38.62,48.0,47.36,73.22,72.97200000000001,68.286,60.498000000000005,56.715999999999994,57.589999999999996,64.95,88.72200000000001,99.04,81.67,,,,,,,,,,,68.75,62.29333333333333,57.71
