Crop,geoloc,quarter,percent_production
"Pechay, Chinese",REGION XII (SOCCSKSARGEN),Q2,0.0008681886755879167
"Pechay, Chinese",REGION XII (SOCCSKSARGEN),Q3,0.00254505436097355
"Pechay, Chinese",REGION XII (SOCCSKSARGEN),Q4,0.002050325357076242
"Pechay, Chinese",REGION XIII (CARAGA),Q1,0.0
"Pechay, Chinese",REGION XIII (CARAGA),Q2,0.0
"Pechay, Chinese",REGION XIII (CARAGA),Q3,0.0
"Pechay, Chinese",REGION XIII (CARAGA),Q4,4.852222060630054e-07
"Pechay, Native",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0010302209780110418
"Pechay, Native",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0018613821765717
"Pechay, Native",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0025147936916674832
"Pechay, Native",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.00321673004067365
"Pechay, Native",CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.018187685389537685
"Pechay, Native",CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.022143475995887632
"Pechay, Native",CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.013861783702392985
"Pechay, Native",CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.022630420803542866
"Pechay, Native",MIMAROPA REGION,Q1,0.004989962528601883
"Pechay, Native",MIMAROPA REGION,Q2,0.006522434401849308
"Pechay, Native",MIMAROPA REGION,Q3,0.00319011418158525
"Pechay, Native",MIMAROPA REGION,Q4,0.002030100503232325
"Pechay, Native",REGION I (ILOCOS REGION),Q1,0.026954583290447417
"Pechay, Native",REGION I (ILOCOS REGION),Q2,0.008333859735301383
"Pechay, Native",REGION I (ILOCOS REGION),Q3,0.0047756280095470165
"Pechay, Native",REGION I (ILOCOS REGION),Q4,0.010883189127517885
"Pechay, Native",REGION II (CAGAYAN VALLEY),Q1,0.07417142563892577
"Pechay, Native",REGION II (CAGAYAN VALLEY),Q2,0.008928913991570734
"Pechay, Native",REGION II (CAGAYAN VALLEY),Q3,0.0142129878874612
"Pechay, Native",REGION II (CAGAYAN VALLEY),Q4,0.027463949524119433
"Pechay, Native",REGION III (CENTRAL LUZON),Q1,0.03424765149498602
"Pechay, Native",REGION III (CENTRAL LUZON),Q2,0.016701344041753132
"Pechay, Native",REGION III (CENTRAL LUZON),Q3,0.004243875982630125
"Pechay, Native",REGION III (CENTRAL LUZON),Q4,0.01628818148859155
"Pechay, Native",REGION IV-A (CALABARZON),Q1,0.055498190822191325
"Pechay, Native",REGION IV-A (CALABARZON),Q2,0.03950855525974672
"Pechay, Native",REGION IV-A (CALABARZON),Q3,0.0261794644266472
"Pechay, Native",REGION IV-A (CALABARZON),Q4,0.0220148298178696
"Pechay, Native",REGION IX (ZAMBOANGA PENINSULA),Q1,0.01097246060573904
"Pechay, Native",REGION IX (ZAMBOANGA PENINSULA),Q2,0.01162513670669415
"Pechay, Native",REGION IX (ZAMBOANGA PENINSULA),Q3,0.005890430277489175
"Pechay, Native",REGION IX (ZAMBOANGA PENINSULA),Q4,0.007567803416820458
"Pechay, Native",REGION V (BICOL REGION),Q1,0.14798274227395036
"Pechay, Native",REGION V (BICOL REGION),Q2,0.07153927439205766
"Pechay, Native",REGION V (BICOL REGION),Q3,0.05485635254490238
"Pechay, Native",REGION V (BICOL REGION),Q4,0.019135097420013233
"Pechay, Native",REGION VI (WESTERN VISAYAS),Q1,0.018611023428617434
"Pechay, Native",REGION VI (WESTERN VISAYAS),Q2,0.009340704891326108
"Pechay, Native",REGION VI (WESTERN VISAYAS),Q3,0.0057962601476109
"Pechay, Native",REGION VI (WESTERN VISAYAS),Q4,0.008935850319891992
"Pechay, Native",REGION VII (CENTRAL VISAYAS),Q1,0.0085854059197806
"Pechay, Native",REGION VII (CENTRAL VISAYAS),Q2,0.00532089297497785
"Pechay, Native",REGION VII (CENTRAL VISAYAS),Q3,0.006180113029526334
"Pechay, Native",REGION VII (CENTRAL VISAYAS),Q4,0.0075130234411591
"Pechay, Native",REGION VIII (EASTERN VISAYAS),Q1,0.00329734396336415
"Pechay, Native",REGION VIII (EASTERN VISAYAS),Q2,0.005288108595196408
"Pechay, Native",REGION VIII (EASTERN VISAYAS),Q3,0.005781667917022633
"Pechay, Native",REGION VIII (EASTERN VISAYAS),Q4,0.002861611433375708
"Pechay, Native",REGION X (NORTHERN MINDANAO),Q1,0.004864187867539592
"Pechay, Native",REGION X (NORTHERN MINDANAO),Q2,0.0063571552346315995
"Pechay, Native",REGION X (NORTHERN MINDANAO),Q3,0.0065323873108187915
"Pechay, Native",REGION X (NORTHERN MINDANAO),Q4,0.011647556943025834
"Pechay, Native",REGION XI (DAVAO REGION),Q1,0.005300396792208108
"Pechay, Native",REGION XI (DAVAO REGION),Q2,0.008464244792262175
"Pechay, Native",REGION XI (DAVAO REGION),Q3,0.009273890239818899
"Pechay, Native",REGION XI (DAVAO REGION),Q4,0.0063428809704356584
"Pechay, Native",REGION XII (SOCCSKSARGEN),Q1,0.00231890889195325
"Pechay, Native",REGION XII (SOCCSKSARGEN),Q2,0.0015849964140795582
"Pechay, Native",REGION XII (SOCCSKSARGEN),Q3,0.00478544955864045
"Pechay, Native",REGION XII (SOCCSKSARGEN),Q4,0.003588226850213075
"Pechay, Native",REGION XIII (CARAGA),Q1,0.0007027053064495
"Pechay, Native",REGION XIII (CARAGA),Q2,0.008788432550939217
"Pechay, Native",REGION XIII (CARAGA),Q3,0.00377199131231155
"Pechay, Native",REGION XIII (CARAGA),Q4,0.0060096556153668166
Pepper,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0006188896733656
Pepper,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.00038312885419088333
Pepper,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0005353673375439416
Pepper,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0005325368085593666
Pepper,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.11511243478987919
Pepper,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.05340118545318631
Pepper,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.06636729403312684
Pepper,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.07882177103060073
Pepper,MIMAROPA REGION,Q1,0.00089799126471925
Pepper,MIMAROPA REGION,Q2,0.003423504055978992
Pepper,MIMAROPA REGION,Q3,0.0015250338348525084
Pepper,MIMAROPA REGION,Q4,0.0033513770726479584
Pepper,REGION I (ILOCOS REGION),Q1,0.12516050598164424
Pepper,REGION I (ILOCOS REGION),Q2,0.014759388506914826
Pepper,REGION I (ILOCOS REGION),Q3,0.0017122066644493833
Pepper,REGION I (ILOCOS REGION),Q4,0.01309817471973211
Pepper,REGION II (CAGAYAN VALLEY),Q1,0.00734286771204735
Pepper,REGION II (CAGAYAN VALLEY),Q2,0.023938677046729067
Pepper,REGION II (CAGAYAN VALLEY),Q3,0.015522304037854442
Pepper,REGION II (CAGAYAN VALLEY),Q4,0.002334968769577133
Pepper,REGION III (CENTRAL LUZON),Q1,0.026454856239246677
Pepper,REGION III (CENTRAL LUZON),Q2,0.02715343603633384
Pepper,REGION III (CENTRAL LUZON),Q3,0.008182327203088917
Pepper,REGION III (CENTRAL LUZON),Q4,0.007952409815503424
Pepper,REGION IV-A (CALABARZON),Q1,0.003405804823839858
Pepper,REGION IV-A (CALABARZON),Q2,0.01946970825949682
Pepper,REGION IV-A (CALABARZON),Q3,0.04497708513352372
Pepper,REGION IV-A (CALABARZON),Q4,0.004483488390960692
Pepper,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0010527416886406333
Pepper,REGION IX (ZAMBOANGA PENINSULA),Q2,0.004599744969600133
Pepper,REGION IX (ZAMBOANGA PENINSULA),Q3,0.003256655386442925
Pepper,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0074510827721240335
Pepper,REGION V (BICOL REGION),Q1,0.002375277893536342
Pepper,REGION V (BICOL REGION),Q2,0.03183688059219006
Pepper,REGION V (BICOL REGION),Q3,0.003472223992917483
Pepper,REGION V (BICOL REGION),Q4,0.0018906966910683916
Pepper,REGION VI (WESTERN VISAYAS),Q1,0.00901323964542625
Pepper,REGION VI (WESTERN VISAYAS),Q2,0.012534030629568725
Pepper,REGION VI (WESTERN VISAYAS),Q3,0.005277873369269816
Pepper,REGION VI (WESTERN VISAYAS),Q4,0.011373952266784108
Pepper,REGION VII (CENTRAL VISAYAS),Q1,0.008545285692943433
Pepper,REGION VII (CENTRAL VISAYAS),Q2,0.008006022829542908
Pepper,REGION VII (CENTRAL VISAYAS),Q3,0.010149526792072625
Pepper,REGION VII (CENTRAL VISAYAS),Q4,0.011196700118602859
Pepper,REGION VIII (EASTERN VISAYAS),Q1,0.000383421036295825
Pepper,REGION VIII (EASTERN VISAYAS),Q2,0.005567004858677158
Pepper,REGION VIII (EASTERN VISAYAS),Q3,0.0019376800992327917
Pepper,REGION VIII (EASTERN VISAYAS),Q4,0.0018733342361399333
Pepper,REGION X (NORTHERN MINDANAO),Q1,0.010091034864624067
Pepper,REGION X (NORTHERN MINDANAO),Q2,0.007074002794695842
Pepper,REGION X (NORTHERN MINDANAO),Q3,0.05579880980418556
Pepper,REGION X (NORTHERN MINDANAO),Q4,0.048867117421119675
Pepper,REGION XI (DAVAO REGION),Q1,0.004882373508414909
Pepper,REGION XI (DAVAO REGION),Q2,0.006628124743923725
Pepper,REGION XI (DAVAO REGION),Q3,0.009768257536247634
Pepper,REGION XI (DAVAO REGION),Q4,0.014084761718437333
Pepper,REGION XII (SOCCSKSARGEN),Q1,0.0029790341332935747
Pepper,REGION XII (SOCCSKSARGEN),Q2,0.0024534039270737084
Pepper,REGION XII (SOCCSKSARGEN),Q3,0.007674448887643417
Pepper,REGION XII (SOCCSKSARGEN),Q4,0.009507450506149283
Pepper,REGION XIII (CARAGA),Q1,0.00046778078042347503
Pepper,REGION XIII (CARAGA),Q2,0.0008088752140148666
Pepper,REGION XIII (CARAGA),Q3,0.002325894090620492
Pepper,REGION XIII (CARAGA),Q4,0.0038767654036812502
Pepper chili leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.00897376507664405
Pepper chili leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.02723461489610901
Pepper chili leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.021654031229172064
Pepper chili leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0004880016752787833
Pepper chili leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0011841429867057499
Pepper chili leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0014017530402856834
Pepper chili leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0011809309819340917
Pepper chili leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0005657482985275417
Pepper chili leaves,MIMAROPA REGION,Q1,0.006228556496958475
Pepper chili leaves,MIMAROPA REGION,Q2,0.005324379833906409
Pepper chili leaves,MIMAROPA REGION,Q3,0.0077374558361514
Pepper chili leaves,MIMAROPA REGION,Q4,0.010368879880440517
Pepper chili leaves,REGION I (ILOCOS REGION),Q1,0.00970113681640045
Pepper chili leaves,REGION I (ILOCOS REGION),Q2,0.007080126863378375
Pepper chili leaves,REGION I (ILOCOS REGION),Q3,0.0103334995993689
Pepper chili leaves,REGION I (ILOCOS REGION),Q4,0.010512726025686666
Pepper chili leaves,REGION II (CAGAYAN VALLEY),Q1,0.011485130906600733
Pepper chili leaves,REGION II (CAGAYAN VALLEY),Q2,0.016323544085193282
Pepper chili leaves,REGION II (CAGAYAN VALLEY),Q3,0.011642695467837515
Pepper chili leaves,REGION II (CAGAYAN VALLEY),Q4,0.0064827585928299665
Pepper chili leaves,REGION III (CENTRAL LUZON),Q1,0.0420443011417444
Pepper chili leaves,REGION III (CENTRAL LUZON),Q2,0.028284180781003126
Pepper chili leaves,REGION III (CENTRAL LUZON),Q3,0.03436245635179996
Pepper chili leaves,REGION III (CENTRAL LUZON),Q4,0.027390220303660565
Pepper chili leaves,REGION IV-A (CALABARZON),Q1,0.013689923741229232
Pepper chili leaves,REGION IV-A (CALABARZON),Q2,0.007780770725663292
Pepper chili leaves,REGION IV-A (CALABARZON),Q3,0.016438219903458316
Pepper chili leaves,REGION IV-A (CALABARZON),Q4,0.004802781919153442
Pepper chili leaves,REGION IX (ZAMBOANGA PENINSULA),Q1,0.007538685675866651
Pepper chili leaves,REGION IX (ZAMBOANGA PENINSULA),Q2,0.007336579140396166
Pepper chili leaves,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0062112556923961835
Pepper chili leaves,REGION IX (ZAMBOANGA PENINSULA),Q4,0.003946094826513425
Pepper chili leaves,REGION V (BICOL REGION),Q1,0.005279938386815092
Pepper chili leaves,REGION V (BICOL REGION),Q2,0.006593971893539091
Pepper chili leaves,REGION V (BICOL REGION),Q3,0.006040842207813667
Pepper chili leaves,REGION V (BICOL REGION),Q4,0.013995961688878608
Pepper chili leaves,REGION VI (WESTERN VISAYAS),Q1,0.08059479003858794
Pepper chili leaves,REGION VI (WESTERN VISAYAS),Q2,0.04757210958397323
Pepper chili leaves,REGION VI (WESTERN VISAYAS),Q3,0.07316960548071111
Pepper chili leaves,REGION VI (WESTERN VISAYAS),Q4,0.07574933270048222
Pepper chili leaves,REGION VII (CENTRAL VISAYAS),Q1,0.001461458657916325
Pepper chili leaves,REGION VII (CENTRAL VISAYAS),Q2,0.000891109903959
Pepper chili leaves,REGION VII (CENTRAL VISAYAS),Q3,0.007343321426281592
Pepper chili leaves,REGION VII (CENTRAL VISAYAS),Q4,0.004592664777152508
Pepper chili leaves,REGION VIII (EASTERN VISAYAS),Q1,0.0035823539601549503
Pepper chili leaves,REGION VIII (EASTERN VISAYAS),Q2,0.002692167807543742
Pepper chili leaves,REGION VIII (EASTERN VISAYAS),Q3,0.0035678087365772497
Pepper chili leaves,REGION VIII (EASTERN VISAYAS),Q4,0.0032968749593827334
Pepper chili leaves,REGION X (NORTHERN MINDANAO),Q1,0.00960684607885129
Pepper chili leaves,REGION X (NORTHERN MINDANAO),Q2,0.01897832372019999
Pepper chili leaves,REGION X (NORTHERN MINDANAO),Q3,0.14040872705428167
Pepper chili leaves,REGION X (NORTHERN MINDANAO),Q4,0.025701614684487024
Pepper chili leaves,REGION XI (DAVAO REGION),Q1,0.006849952629622309
Pepper chili leaves,REGION XI (DAVAO REGION),Q2,0.0054853752786415836
Pepper chili leaves,REGION XI (DAVAO REGION),Q3,0.010326428851091309
Pepper chili leaves,REGION XI (DAVAO REGION),Q4,0.007397107165869876
Pepper chili leaves,REGION XII (SOCCSKSARGEN),Q1,0.008437095170541692
Pepper chili leaves,REGION XII (SOCCSKSARGEN),Q2,0.015273997597850225
Pepper chili leaves,REGION XII (SOCCSKSARGEN),Q3,0.0127509288213321
Pepper chili leaves,REGION XII (SOCCSKSARGEN),Q4,0.02359590907298935
Pepper chili leaves,REGION XIII (CARAGA),Q1,0.00020738179350143334
Pepper chili leaves,REGION XIII (CARAGA),Q2,0.0007959028544000417
Pepper chili leaves,REGION XIII (CARAGA),Q3,0.0014960308104358666
Pepper chili leaves,REGION XIII (CARAGA),Q4,0.0005498042856897334
"Pepper, bell",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0005106582165601833
"Pepper, bell",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.00025639932672138333
"Pepper, bell",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0002864394348037333
"Pepper, bell",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.00028018424189815
"Pepper, bell",CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.17249685209525656
"Pepper, bell",CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.07995520172286204
"Pepper, bell",CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.09953149750522028
"Pepper, bell",CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.11801365061607673
"Pepper, bell",MIMAROPA REGION,Q1,0.0004946785774460667
"Pepper, bell",MIMAROPA REGION,Q2,0.0008279767791207833
"Pepper, bell",MIMAROPA REGION,Q3,0.0004612625475902917
"Pepper, bell",MIMAROPA REGION,Q4,0.0009768106097852501
"Pepper, bell",REGION I (ILOCOS REGION),Q1,0.11686865550555066
"Pepper, bell",REGION I (ILOCOS REGION),Q2,0.0033082952218436
"Pepper, bell",REGION I (ILOCOS REGION),Q3,3.658933404863322e-06
"Pepper, bell",REGION I (ILOCOS REGION),Q4,0.01173105530312634
"Pepper, bell",REGION II (CAGAYAN VALLEY),Q1,0.003239616617659192
"Pepper, bell",REGION II (CAGAYAN VALLEY),Q2,0.009195912509011058
"Pepper, bell",REGION II (CAGAYAN VALLEY),Q3,0.007385259748317
"Pepper, bell",REGION II (CAGAYAN VALLEY),Q4,0.0013404648887162416
"Pepper, bell",REGION III (CENTRAL LUZON),Q1,0.004206614517482291
"Pepper, bell",REGION III (CENTRAL LUZON),Q2,0.009410725470512141
"Pepper, bell",REGION III (CENTRAL LUZON),Q3,0.000624932203696475
"Pepper, bell",REGION III (CENTRAL LUZON),Q4,0.0034267297061469416
"Pepper, bell",REGION IV-A (CALABARZON),Q1,0.0007195253813894583
"Pepper, bell",REGION IV-A (CALABARZON),Q2,0.005125070204965067
"Pepper, bell",REGION IV-A (CALABARZON),Q3,0.0022333198295804942
"Pepper, bell",REGION IV-A (CALABARZON),Q4,0.0023574646335016067
"Pepper, bell",REGION IX (ZAMBOANGA PENINSULA),Q1,0.001275500440997175
"Pepper, bell",REGION IX (ZAMBOANGA PENINSULA),Q2,0.004656809477207942
"Pepper, bell",REGION IX (ZAMBOANGA PENINSULA),Q3,0.003075209222128642
"Pepper, bell",REGION IX (ZAMBOANGA PENINSULA),Q4,0.007722249694336075
"Pepper, bell",REGION V (BICOL REGION),Q1,0.0
"Pepper, bell",REGION V (BICOL REGION),Q2,0.0
"Pepper, bell",REGION V (BICOL REGION),Q3,0.0
"Pepper, bell",REGION V (BICOL REGION),Q4,0.0
"Pepper, bell",REGION VI (WESTERN VISAYAS),Q1,0.007204187665929492
"Pepper, bell",REGION VI (WESTERN VISAYAS),Q2,0.009721800493759999
"Pepper, bell",REGION VI (WESTERN VISAYAS),Q3,0.003266629029043375
"Pepper, bell",REGION VI (WESTERN VISAYAS),Q4,0.008781847457021359
"Pepper, bell",REGION VII (CENTRAL VISAYAS),Q1,0.010727469688521526
"Pepper, bell",REGION VII (CENTRAL VISAYAS),Q2,0.009410903262527083
"Pepper, bell",REGION VII (CENTRAL VISAYAS),Q3,0.011099548443794282
"Pepper, bell",REGION VII (CENTRAL VISAYAS),Q4,0.011966705028585217
"Pepper, bell",REGION VIII (EASTERN VISAYAS),Q1,0.0004744000605574
"Pepper, bell",REGION VIII (EASTERN VISAYAS),Q2,0.007577915251060192
"Pepper, bell",REGION VIII (EASTERN VISAYAS),Q3,0.0026190308256428415
"Pepper, bell",REGION VIII (EASTERN VISAYAS),Q4,0.002572902307747425
"Pepper, bell",REGION X (NORTHERN MINDANAO),Q1,0.013488727134558042
"Pepper, bell",REGION X (NORTHERN MINDANAO),Q2,0.00993257981861899
"Pepper, bell",REGION X (NORTHERN MINDANAO),Q3,0.0808188390344448
"Pepper, bell",REGION X (NORTHERN MINDANAO),Q4,0.06369906306242747
"Pepper, bell",REGION XI (DAVAO REGION),Q1,0.0063393559531472006
"Pepper, bell",REGION XI (DAVAO REGION),Q2,0.008073893664955433
"Pepper, bell",REGION XI (DAVAO REGION),Q3,0.012682332189995467
"Pepper, bell",REGION XI (DAVAO REGION),Q4,0.018518271191828257
"Pepper, bell",REGION XII (SOCCSKSARGEN),Q1,0.0025804708471979833
"Pepper, bell",REGION XII (SOCCSKSARGEN),Q2,0.0016527023913687
"Pepper, bell",REGION XII (SOCCSKSARGEN),Q3,0.005597051579961942
"Pepper, bell",REGION XII (SOCCSKSARGEN),Q4,0.0087120009358931
"Pepper, bell",REGION XIII (CARAGA),Q1,0.0006613562337981416
"Pepper, bell",REGION XIII (CARAGA),Q2,0.0010422083003607
"Pepper, bell",REGION XIII (CARAGA),Q3,0.0032924059246249252
"Pepper, bell",REGION XIII (CARAGA),Q4,0.005487324432375067
"Pepper, finger",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0008334830308643666
"Pepper, finger",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0006364372520600417
"Pepper, finger",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0010314077971321084
"Pepper, finger",AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0010372829297856585
"Pepper, finger",CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.000610770972640825
"Pepper, finger",CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0004152353210292417
"Pepper, finger",CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.000251120048830925
"Pepper, finger",CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0001760888139583
"Pepper, finger",MIMAROPA REGION,Q1,0.0016885293664954584
"Pepper, finger",MIMAROPA REGION,Q2,0.008459605990141584
"Pepper, finger",MIMAROPA REGION,Q3,0.0036034576816922665
"Pepper, finger",MIMAROPA REGION,Q4,0.007929987893110616
"Pepper, finger",REGION I (ILOCOS REGION),Q1,0.14196242272808676
"Pepper, finger",REGION I (ILOCOS REGION),Q2,0.03755395144365744
"Pepper, finger",REGION I (ILOCOS REGION),Q3,0.005119920835689416
"Pepper, finger",REGION I (ILOCOS REGION),Q4,0.015794233697137925
"Pepper, finger",REGION II (CAGAYAN VALLEY),Q1,0.015538762731598441
"Pepper, finger",REGION II (CAGAYAN VALLEY),Q2,0.05347438280547636
"Pepper, finger",REGION II (CAGAYAN VALLEY),Q3,0.03182113826244346
"Pepper, finger",REGION II (CAGAYAN VALLEY),Q4,0.004321514702871592
"Pepper, finger",REGION III (CENTRAL LUZON),Q1,0.0707587370084148
"Pepper, finger",REGION III (CENTRAL LUZON),Q2,0.0623844749383301
"Pepper, finger",REGION III (CENTRAL LUZON),Q3,0.02330405950950684
"Pepper, finger",REGION III (CENTRAL LUZON),Q4,0.016951822953128016
"Pepper, finger",REGION IV-A (CALABARZON),Q1,0.008768379230169107
"Pepper, finger",REGION IV-A (CALABARZON),Q2,0.047984156438121706
"Pepper, finger",REGION IV-A (CALABARZON),Q3,0.13060793818452376
"Pepper, finger",REGION IV-A (CALABARZON),Q4,0.008730539117815834
"Pepper, finger",REGION IX (ZAMBOANGA PENINSULA),Q1,0.0006069484202330917
"Pepper, finger",REGION IX (ZAMBOANGA PENINSULA),Q2,0.004468452269741734
"Pepper, finger",REGION IX (ZAMBOANGA PENINSULA),Q3,0.0036267777898708916
"Pepper, finger",REGION IX (ZAMBOANGA PENINSULA),Q4,0.006903902508303433
"Pepper, finger",REGION V (BICOL REGION),Q1,0.007114797541448024
"Pepper, finger",REGION V (BICOL REGION),Q2,0.09547412322190652
"Pepper, finger",REGION V (BICOL REGION),Q3,0.010408354846402559
"Pepper, finger",REGION V (BICOL REGION),Q4,0.005660215469838433
"Pepper, finger",REGION VI (WESTERN VISAYAS),Q1,0.012638291957727409
"Pepper, finger",REGION VI (WESTERN VISAYAS),Q2,0.018142224934775943
"Pepper, finger",REGION VI (WESTERN VISAYAS),Q3,0.009283217144012925
"Pepper, finger",REGION VI (WESTERN VISAYAS),Q4,0.016568531622645242
"Pepper, finger",REGION VII (CENTRAL VISAYAS),Q1,0.004258401412834
"Pepper, finger",REGION VII (CENTRAL VISAYAS),Q2,0.005192272304652675
"Pepper, finger",REGION VII (CENTRAL VISAYAS),Q3,0.008228309698054876
"Pepper, finger",REGION VII (CENTRAL VISAYAS),Q4,0.00966958189323225
"Pepper, finger",REGION VIII (EASTERN VISAYAS),Q1,0.00020097419417774165
"Pepper, finger",REGION VIII (EASTERN VISAYAS),Q2,0.0015446519203263416
"Pepper, finger",REGION VIII (EASTERN VISAYAS),Q3,0.0005796288414495916
"Pepper, finger",REGION VIII (EASTERN VISAYAS),Q4,0.000469153417632725
"Pepper, finger",REGION X (NORTHERN MINDANAO),Q1,0.0033078599134427167
"Pepper, finger",REGION X (NORTHERN MINDANAO),Q2,0.0013718176588442832
"Pepper, finger",REGION X (NORTHERN MINDANAO),Q3,0.0059762973552132176
"Pepper, finger",REGION X (NORTHERN MINDANAO),Q4,0.01924654870023799
"Pepper, finger",REGION XI (DAVAO REGION),Q1,0.0019760731015162915
"Pepper, finger",REGION XI (DAVAO REGION),Q2,0.003759126969692125
"Pepper, finger",REGION XI (DAVAO REGION),Q3,0.003988204580347433
"Pepper, finger",REGION XI (DAVAO REGION),Q4,0.005242306670051158
"Pepper, finger",REGION XII (SOCCSKSARGEN),Q1,0.003781035840241175
"Pepper, finger",REGION XII (SOCCSKSARGEN),Q2,0.00406439519306035
"Pepper, finger",REGION XII (SOCCSKSARGEN),Q3,0.011823162646872235
"Pepper, finger",REGION XII (SOCCSKSARGEN),Q4,0.011111924183851566
"Pepper, finger",REGION XIII (CARAGA),Q1,8.411314923477615e-05
"Pepper, finger",REGION XIII (CARAGA),Q2,0.000340448560407175
"Pepper, finger",REGION XIII (CARAGA),Q3,0.0004210125739023583
"Pepper, finger",REGION XIII (CARAGA),Q4,0.00071821733975785
Persimmon,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Persimmon,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Persimmon,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Persimmon,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Persimmon,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Persimmon,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Persimmon,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,1.0
Persimmon,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Persimmon,MIMAROPA REGION,Q1,0.0
Persimmon,MIMAROPA REGION,Q2,0.0
Persimmon,MIMAROPA REGION,Q3,0.0
Persimmon,MIMAROPA REGION,Q4,0.0
Persimmon,REGION I (ILOCOS REGION),Q1,0.0
Persimmon,REGION I (ILOCOS REGION),Q2,0.0
Persimmon,REGION I (ILOCOS REGION),Q3,0.0
Persimmon,REGION I (ILOCOS REGION),Q4,0.0
Persimmon,REGION II (CAGAYAN VALLEY),Q1,0.0
Persimmon,REGION II (CAGAYAN VALLEY),Q2,0.0
Persimmon,REGION II (CAGAYAN VALLEY),Q3,0.0
Persimmon,REGION II (CAGAYAN VALLEY),Q4,0.0
Persimmon,REGION III (CENTRAL LUZON),Q1,0.0
Persimmon,REGION III (CENTRAL LUZON),Q2,0.0
Persimmon,REGION III (CENTRAL LUZON),Q3,0.0
Persimmon,REGION III (CENTRAL LUZON),Q4,0.0
Persimmon,REGION IV-A (CALABARZON),Q1,0.0
Persimmon,REGION IV-A (CALABARZON),Q2,0.0
Persimmon,REGION IV-A (CALABARZON),Q3,0.0
Persimmon,REGION IV-A (CALABARZON),Q4,0.0
Persimmon,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Persimmon,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
